date_policy,country,med_est,high_est,low_est,sd_est
2020-03-28,Uruguay,-0.1870425,-0.18395375,-0.18744525,0.001075154738851547
2020-03-28,Uzbekistan,-0.186561,-0.18514365,-0.187235,6.57664747954271e-4
2020-03-28,Vanuatu,-0.18647249999999999,-0.18568489999999999,-0.1873822,5.13444794340969e-4
2020-03-28,Venezuela,-0.1866295,-0.1857646,-0.18777755,7.545797399238253e-4
2020-03-28,Vietnam,-0.185301,-0.18454949999999998,-0.186312,5.418119321309728e-4
2020-03-28,Yemen,-0.187779,-0.1838897,-0.188238,0.0011922014486567267
2020-03-28,Zambia,-0.186766,-0.18598969999999998,-0.187398,5.74157528176418e-4
2020-03-28,Zimbabwe,-0.187459,-0.1837429,-0.18781505,0.0013342053736391636
2020-03-29,Afghanistan,-0.185678,-0.18557795,-0.187463,6.600434500013796e-4
2020-03-29,Albania,-0.184625,-0.1843219,-0.1855611,5.926076898422345e-4
2020-03-29,Algeria,-0.1856915,-0.18483490000000002,-0.1862741,5.177539840212954e-4
2020-03-29,Andorra,-0.186018,-0.1853093,-0.187265,6.871594667000068e-4
2020-03-29,Angola,-0.185765,-0.185352,-0.186819,4.503499715133836e-4
2020-03-29,Argentina,-0.185035,-0.1846529,-0.18723809999999996,7.377735432385442e-4
2020-03-29,Australia,-0.1867385,-0.18552785000000002,-0.18739404999999998,5.987420081508905e-4
2020-03-29,Austria,-0.185019,-0.18463655,-0.186661,6.450935153012376e-4
2020-03-29,Azerbaijan,-0.18645899999999999,-0.18492055,-0.18695905,6.156352704396282e-4
2020-03-29,Bahamas,-0.186356,-0.182987,-0.18726805,0.0011949495102613892
2020-03-29,Bahrain,1.67504,1.677152,1.6743495,9.196138655186319e-4
2020-03-29,Bangladesh,-0.187015,-0.18417524999999998,-0.187463,0.0010684350971711704
2020-03-29,Barbados,-0.185787,-0.18487130000000002,-0.18710675000000002,6.50979235469559e-4
2020-03-29,Belarus,-0.1855095,-0.185175,-0.1861874,3.756333740220617e-4
2020-03-29,Belgium,-0.185381,-0.184608,-0.18565924999999997,5.545366995545767e-4
2020-03-29,Belize,-0.18527149999999998,-0.184306,-0.187186,7.901015651060034e-4
2020-03-29,Benin,-0.186811,-0.18568554999999998,-0.18796515,7.568790850374772e-4
2020-03-29,Bhutan,-0.18630449999999998,-0.18440355000000003,-0.18752054999999998,9.955200376472297e-4
2020-03-29,Bolivia,-0.185899,-0.1853729,-0.18702315,5.250130014859852e-4
2020-03-29,Bosnia and Herzegovina,-0.186391,-0.18535790000000002,-0.187058,5.840503107674191e-4
2020-03-29,Botswana,-0.18672650000000002,-0.184533,-0.1875543,0.0010670305363548807
2020-03-29,Brazil,1.674645,1.67717,1.67335,0.0013313446346986417
2020-03-29,Brunei,-0.185973,-0.18505549999999998,-0.187768,7.479222879062152e-4
2020-03-29,Bulgaria,-0.186423,-0.18568335,-0.186866,4.3372311842769783e-4
2020-03-29,Burkina Faso,-0.186271,-0.1842059,-0.186844,7.704382883359866e-4
2020-03-29,Burundi,-0.1870755,-0.184686,-0.18748105,8.13061244718321e-4
2020-03-29,Cambodia,-0.186805,-0.185186,-0.18738654999999999,6.574044987152717e-4
2020-03-29,Cameroon,-0.1867275,-0.18541355,-0.18728415,6.472894894880913e-4
2020-03-29,Canada,-0.186034,-0.1853078,-0.18700709999999998,5.17180324083435e-4
2020-03-29,Cape Verde,-0.185049,-0.18459070000000002,-0.1867501,6.94535068790229e-4
2020-03-29,Central African Republic,-0.186763,-0.184513,-0.18762035,8.534305587871098e-4
2020-03-29,Chad,-0.18627549999999998,-0.1851759,-0.18743805,7.003786507390325e-4
2020-03-29,Chile,1.6753149999999999,1.6761610000000002,1.6743795,6.390507680029921e-4
2020-03-29,China,0.268273,0.26935844999999997,0.26621069999999997,9.511366230900827e-4
2020-03-29,Colombia,-0.186049,-0.1851217,-0.18758765000000002,8.199979946029632e-4
2020-03-29,Comoros,-0.18592,-0.184551,-0.18705705,7.359702620761251e-4
2020-03-29,Costa Rica,-0.1852785,-0.18438295,-0.187394,8.104179505269743e-4
2020-03-29,Croatia,-0.185878,-0.18560795,-0.187127,5.070793193218981e-4
2020-03-29,Cuba,-0.1860735,-0.18547955,-0.18702609999999997,4.41724621231946e-4
2020-03-29,Cyprus,-0.18661149999999999,-0.184325,-0.1877647,9.456037944530254e-4
2020-03-29,Czechia,-0.18428,-0.183931,-0.185841,7.253369514977298e-4
2020-03-29,Democratic Republic of the Congo,-0.1866445,-0.18515779999999998,-0.186947,6.673005092904161e-4
2020-03-29,Denmark,-0.1845725,-0.184013,-0.1883401,0.00127395803222218
2020-03-29,Djibouti,-0.184428,-0.18354684999999998,-0.18698859999999998,0.0010143120030833709
2020-03-29,Dominica,-0.187385,-0.185761,-0.188995,9.325336505985976e-4
2020-03-29,Dominican Republic,-0.1859965,-0.18539765000000002,-0.18735645,6.762604244282445e-4
2020-03-29,Ecuador,0.7945045,0.794845,0.7932393,5.520657764513424e-4
2020-03-29,Egypt,-0.185394,-0.1833173,-0.18605445,6.805359402033956e-4
2020-03-29,El Salvador,-0.185024,-0.184441,-0.1863564,6.41479759929921e-4
2020-03-29,Eritrea,-0.18614,-0.18577935,-0.186474,4.334771722257726e-4
2020-03-29,Estonia,-0.185282,-0.18498245,-0.1866261,5.475123711766515e-4
2020-03-29,Eswatini,-0.184015,-0.183552,-0.1864009,0.0010668034352793443
2020-03-29,Ethiopia,-0.18573699999999999,-0.18535795,-0.18656705,4.3632190753213526e-4
2020-03-29,European Union,-0.183595,-0.18324290000000001,-0.18438719999999997,7.220778405152438e-4
2020-03-29,Fiji,-0.18653550000000002,-0.184751,-0.188213,0.0010227713140756297
2020-03-29,Finland,-0.184217,-0.182967,-0.18708519999999998,0.0012398427986066998
2020-03-29,France,-0.186368,-0.18514295,-0.18776210000000002,7.917347819898589e-4
2020-03-29,Gabon,-0.185767,-0.18340805,-0.18643565,8.469280853350682e-4
2020-03-29,Gambia,-0.186697,-0.18577855,-0.186883,5.433503280031239e-4
2020-03-29,Georgia,-0.1845635,-0.18427795,-0.18659060000000002,9.210817529345444e-4
2020-03-29,Germany,-0.0836634,-0.082648215,-0.084482445,6.467512019451382e-4
2020-03-29,Ghana,-0.1859135,-0.18495695,-0.18770550000000003,9.769357185072313e-4
2020-03-29,Greece,-0.1864185,-0.18541,-0.186924,5.33885246879739e-4
2020-03-29,Guatemala,-0.184931,-0.184468,-0.18639385000000003,7.099022902823459e-4
2020-03-29,Guinea,-0.186474,-0.1857752,-0.18695,4.5307090417563435e-4
2020-03-29,Guyana,-0.18611,-0.1851471,-0.1863772,4.559764866645837e-4
2020-03-29,Haiti,-0.186334,-0.18483760000000002,-0.186559,5.655919775666199e-4
2020-03-29,Honduras,-0.1857015,-0.1838289,-0.18794235,0.0011925668922354586
2020-03-29,Hong Kong,-0.1864985,-0.185457,-0.18715924999999997,5.97547256334285e-4
2020-03-29,Hungary,-0.1861985,-0.18541895,-0.1873252,5.137761182891928e-4
2020-03-29,Iceland,-0.185191,-0.18482774999999999,-0.1879641,0.0010320441202580188
2020-03-29,India,0.036679,0.0368359,0.0349854,5.749245706619931e-4
2020-03-29,Indonesia,-0.186359,-0.184677,-0.18705845,7.713190399753989e-4
2020-03-29,Iran,-0.185817,-0.18464960000000002,-0.18627385,4.6993027262331153e-4
2020-03-29,Iraq,-0.185589,-0.18456535000000002,-0.1866641,7.115699865143408e-4
2020-03-29,Ireland,1.674465,1.6756575,1.67339,8.901518540722584e-4
2020-03-29,Israel,-0.185858,-0.184751,-0.18617765,5.276601240476917e-4
2020-03-29,Italy,-0.18653599999999998,-0.18527164999999998,-0.187204,6.139852396679215e-4
2020-03-29,Ivory Coast,-0.186549,-0.1851255,-0.18830605,0.001026286356582811
2020-03-29,Jamaica,-0.18513,-0.18461785,-0.1866812,6.347676522404297e-4
2020-03-29,Japan,0.086268,0.0872812,0.085431755,6.499871595835538e-4
2020-03-29,Jordan,-0.186694,-0.185614,-0.187328,5.50281737312624e-4
2020-03-29,Kazakhstan,-0.18548599999999998,-0.1849695,-0.1860532,4.3207309250654604e-4
2020-03-29,Kenya,-0.18568649999999998,-0.18457845,-0.186412,4.892480371751115e-4
2020-03-29,Kiribati,-0.186731,-0.18624459999999998,-0.1870731,4.8393247307474676e-4
2020-03-29,Kosovo,-0.18607,-0.18484895,-0.187017,6.454553567347579e-4
2020-03-29,Kuwait,1.67546,1.6764265,1.674339,5.954358042580928e-4
2020-03-29,Kyrgyzstan,-0.186052,-0.18413215,-0.186847,7.384265952458764e-4
2020-03-29,Laos,-0.185759,-0.183676,-0.186816,8.853927058565368e-4
2020-03-29,Latvia,-0.1844825,-0.184074,-0.18554444999999997,6.151903039865365e-4
2020-03-29,Lebanon,-0.184138,-0.18316855,-0.1859766,9.043360968877027e-4
2020-03-29,Lesotho,-0.1841625,-0.18321559999999998,-0.186665,0.0011213010338955763
2020-03-29,Liberia,-0.183661,-0.183162,-0.18748814999999996,0.001482685131895715
2020-03-29,Libya,-0.185802,-0.18527554999999998,-0.18653185,4.671951679033946e-4
2020-03-29,Lithuania,-0.18514350000000002,-0.184277,-0.185864,4.662577868352018e-4
2020-03-29,Madagascar,-0.185318,-0.1844691,-0.1876891,0.0010853340290719975
2020-03-29,Malawi,-0.186233,-0.18453285,-0.186792,6.420747111360577e-4
2020-03-29,Malaysia,1.674575,1.675981,1.67344,9.530877767290794e-4
2020-03-29,Mali,-0.187302,-0.18520095,-0.18768585,8.07307886126014e-4
2020-03-29,Mauritania,-0.184023,-0.18352,-0.18797715,0.0014509418823180557
2020-03-29,Mauritius,-0.18572450000000001,-0.18508765,-0.186871,5.383560586542376e-4
2020-03-29,Mexico,-0.186131,-0.1840609,-0.18658305,7.343406485849466e-4
2020-03-29,Moldova,-0.18574849999999998,-0.184386,-0.18670595,7.510535702854996e-4
2020-03-29,Monaco,-0.1882235,-0.18429295,-0.1893102,0.001706595211940591
2020-03-29,Mongolia,-0.18540250000000003,-0.18497485,-0.1861882,4.2233225608527146e-4
2020-03-29,Morocco,-0.185428,-0.18419015,-0.1866232,8.481600172023569e-4
2020-03-29,Mozambique,-0.18818249999999997,-0.18600795,-0.18866,8.903334823357874e-4
2020-03-29,Myanmar,-0.186671,-0.185969,-0.187006,4.288180554213976e-4
2020-03-29,Namibia,1.674725,1.6766409999999998,1.67273,0.0010054960134593845
2020-03-29,Nepal,-0.186836,-0.18610319999999997,-0.187503,5.531005548752036e-4
2020-03-29,Netherlands,-0.187981,-0.18543695,-0.18905205,0.0012784195633843611
2020-03-29,New Zealand,-0.184514,-0.18380139999999998,-0.1877188,0.0012463975385728265
2020-03-29,Nicaragua,-0.1852545,-0.18453085,-0.18735,9.1737342121946e-4
2020-03-29,Niger,-0.186064,-0.1850012,-0.186479,6.566745400912157e-4
2020-03-29,Nigeria,-0.18610549999999998,-0.183909,-0.18704975000000001,9.329548064729891e-4
2020-03-29,Norway,-0.186023,-0.184799,-0.18678160000000002,7.232276004170561e-4
2020-03-29,Oman,-0.18567,-0.18490195,-0.1872481,7.124959746445668e-4
2020-03-29,Pakistan,-0.18475,-0.184159,-0.18748035000000002,0.0010445467022237762
2020-03-29,Palestine,-0.186612,-0.1855789,-0.18733514999999998,6.256144026441046e-4
2020-03-29,Panama,-0.185897,-0.18510345,-0.186489,4.904131407257464e-4
2020-03-29,Papua New Guinea,-0.1861005,-0.18517845000000002,-0.18893,0.0010795116223787846
2020-03-29,Paraguay,-0.186151,-0.18422035,-0.187051,7.101691413085453e-4
2020-03-29,Peru,-0.18566349999999998,-0.18369355,-0.1864752,9.478168900618234e-4
2020-03-29,Philippines,-0.18591449999999998,-0.185319,-0.187256,7.015030728705804e-4
2020-03-29,Poland,-0.184624,-0.184453,-0.18629225,6.684262048439273e-4
2020-03-29,Portugal,-0.186047,-0.185476,-0.1875793,6.749387065645634e-4
2020-03-29,Qatar,-0.185623,-0.18522855000000002,-0.186782,5.593137413412376e-4
2020-03-29,Republic of the Congo,-0.1862665,-0.18462875,-0.186716,5.747376613930551e-4
2020-03-29,Romania,-0.18667,-0.1844638,-0.18714805,8.149359149427996e-4
2020-03-29,Russia,-0.186113,-0.18546159999999998,-0.18795105,7.687715155372917e-4
2020-03-29,Rwanda,-0.185863,-0.18480275,-0.1865513,5.462139452265015e-4
2020-03-29,San Marino,-0.185126,-0.184398,-0.187047,8.568472778265657e-4
2020-03-29,Saudi Arabia,-0.1861405,-0.185351,-0.186758,6.398631220326298e-4
2020-03-29,Senegal,-0.186229,-0.18533895000000003,-0.1872718,6.772298780653144e-4
2020-03-29,Serbia,-0.18548599999999998,-0.1846694,-0.186106,5.436212618089234e-4
2020-03-29,Seychelles,-0.186771,-0.1841458,-0.1872151,8.389309135257647e-4
2020-03-29,Sierra Leone,-0.18552249999999998,-0.18472695,-0.18604905,4.495778626447264e-4
2020-03-29,Singapore,-0.1859785,-0.18563685,-0.18660134999999997,3.3516285631111665e-4
2020-03-29,Slovakia,-0.184711,-0.184126,-0.187593,0.0010316331679711278
2020-03-29,Slovenia,-0.18613049999999998,-0.18516325,-0.186961,7.264818833328025e-4
2020-03-29,Somalia,-0.185856,-0.18532175,-0.186739,4.5280990107331403e-4
2020-03-29,South Africa,-0.186569,-0.18496289999999999,-0.187175,6.048289489495928e-4
2020-03-29,South Korea,-0.185882,-0.185033,-0.186164,4.2817848007811553e-4
2020-03-29,South Sudan,-0.18553750000000002,-0.184956,-0.18621059999999998,4.5657107306738734e-4
2020-03-29,Spain,1.673785,1.6753509999999998,1.67306,8.563388863181183e-4
2020-03-29,Sri Lanka,-0.184864,-0.18401699999999999,-0.1882871,0.0013286117942209858
2020-03-29,Sudan,-0.18547950000000002,-0.18488195,-0.186248,5.712750762334763e-4
2020-03-29,Suriname,-0.185149,-0.18455885,-0.1872663,8.230707722206885e-4
2020-03-29,Sweden,-0.187428,-0.18524785,-0.18821934999999998,9.596659656824466e-4
2020-03-29,Switzerland,1.67639,1.6770304999999999,1.673999,9.019484474623223e-4
2020-03-29,Syria,-0.185629,-0.18455010000000002,-0.18636205,4.987245864531167e-4
2020-03-29,Taiwan,-0.186186,-0.185603,-0.18717715000000001,5.896190561899324e-4
2020-03-29,Tajikistan,-0.1850075,-0.184692,-0.18708,7.736068781881072e-4
2020-03-29,Tanzania,-0.184469,-0.18391955000000001,-0.18773649999999997,0.0012019044314543587
2020-03-29,Thailand,-0.1860995,-0.185037,-0.18683514999999998,6.334558281041772e-4
2020-03-29,Timor Leste,-0.187121,-0.185207,-0.18768,7.979882067080388e-4
2020-03-29,Togo,-0.186013,-0.1847672,-0.18672815,5.97875052322158e-4
2020-03-29,Tonga,-0.18795,-0.18493279999999998,-0.188428,0.0011601259605554211
2020-03-29,Trinidad and Tobago,-0.185804,-0.18558480000000002,-0.18683,4.546828232674242e-4
2020-03-29,Tunisia,-0.184786,-0.18419195,-0.18814915000000001,0.0010967927202886584
2020-03-29,Turkey,-0.18653150000000002,-0.185212,-0.18716254999999998,6.388682587435973e-4
2020-03-29,Turkmenistan,-0.1870985,-0.18527634999999998,-0.188005,9.567599434902248e-4
2020-03-29,Uganda,-0.18527349999999998,-0.1847,-0.186173,5.55687275555492e-4
2020-03-29,Ukraine,-0.185602,-0.18510995,-0.18617895,3.803800152264959e-4
2020-03-29,United Arab Emirates,-0.1854385,-0.18504150000000003,-0.18780615,7.901144629491371e-4
2020-03-29,United Kingdom,-0.0293374,-0.027484705,-0.0305625,8.697478036964721e-4
2020-03-29,United States of America,-0.186287,-0.18511555000000002,-0.187004,6.784896308883853e-4
2020-03-29,Uruguay,-0.186023,-0.1852998,-0.1866264,5.204368297191034e-4
2020-03-29,Uzbekistan,-0.185442,-0.185017,-0.1870531,6.519707448423787e-4
2020-03-29,Vanuatu,-0.18642750000000002,-0.1833459,-0.18720520000000002,9.45777647542077e-4
2020-03-29,Venezuela,-0.185979,-0.18523,-0.187454,7.062555383551992e-4
2020-03-29,Vietnam,-0.18607449999999998,-0.184595,-0.18734025,7.635595816835127e-4
2020-03-29,Yemen,-0.185185,-0.18415220000000002,-0.18665335000000002,6.894585158751627e-4
2020-03-29,Zambia,-0.187078,-0.183965,-0.187576,0.001248180823245894
2020-03-29,Zimbabwe,-0.186256,-0.18517365000000002,-0.18701764999999998,5.461859889543804e-4
2020-03-30,Afghanistan,-0.186247,-0.183741,-0.186819,8.942947941938977e-4
2020-03-30,Albania,-0.1860865,-0.18521569999999998,-0.18873125000000002,8.567769586609061e-4
2020-03-30,Algeria,-0.185703,-0.183931,-0.18672550000000002,8.635727837635594e-4
2020-03-30,Andorra,-0.186224,-0.1852328,-0.187525,6.550608988458567e-4
2020-03-30,Angola,-0.185526,-0.18475895000000003,-0.187608,8.04515714724141e-4
2020-03-30,Argentina,-0.18462050000000002,-0.183385,-0.186173,9.187187944370581e-4
2020-03-30,Australia,-0.18541449999999998,-0.184029,-0.18759335000000002,9.232038359331615e-4
2020-03-30,Austria,-0.18695699999999998,-0.1852693,-0.187175,6.347817463022988e-4
2020-03-30,Azerbaijan,-0.185769,-0.18439895,-0.18679439999999997,6.688731630618843e-4
2020-03-30,Bahamas,-0.1861155,-0.18461995,-0.187622,8.751497880778368e-4
2020-03-30,Bahrain,1.67466,1.6777410000000001,1.6735395,0.0014696252823598833
2020-03-30,Bangladesh,-0.185834,-0.185256,-0.18713415,6.309424233618661e-4
2020-03-30,Barbados,-0.183619,-0.183243,-0.18867420000000001,0.0019681316926447607
2020-03-30,Belarus,-0.185217,-0.1843646,-0.18621649999999998,6.458572908888116e-4
2020-03-30,Belgium,1.67562,1.6761409999999999,1.673199,8.42236942712188e-4
2020-03-30,Belize,-0.18637399999999998,-0.18553260000000002,-0.187108,6.213041099111451e-4
2020-03-30,Benin,-0.18615500000000001,-0.18556425000000001,-0.18688634999999998,4.5146585532164377e-4
2020-03-30,Bhutan,-0.1862915,-0.1859081,-0.18823839999999997,7.222730037691313e-4
2020-03-30,Bolivia,-0.18519,-0.18411085,-0.1860548,6.116060766190879e-4
2020-03-30,Bosnia and Herzegovina,-0.186375,-0.18556485000000003,-0.187447,6.422216700319645e-4
2020-03-30,Botswana,-0.18699,-0.1853591,-0.18747,7.438721672963686e-4
2020-03-30,Brazil,1.67575,1.67736,1.6745079999999999,9.559265732306683e-4
2020-03-30,Brunei,-0.1850345,-0.18429,-0.187176,8.367723316897223e-4
2020-03-30,Bulgaria,-0.1859055,-0.184677,-0.186769,7.110196599018312e-4
2020-03-30,Burkina Faso,-0.187451,-0.1852124,-0.18777819999999998,9.82874449103496e-4
2020-03-30,Burundi,-0.185509,-0.184751,-0.18662755000000003,7.014188906381909e-4
2020-03-30,Cambodia,-0.186327,-0.184689,-0.18672115,6.492075634146108e-4
2020-03-30,Cameroon,-0.185838,-0.1848689,-0.18621719999999997,4.1937714165456787e-4
2020-03-30,Canada,-0.186229,-0.185326,-0.18686305,5.539412418680847e-4
2020-03-30,Cape Verde,-0.1864655,-0.18601230000000002,-0.18721,5.141447921239408e-4
2020-03-30,Central African Republic,-0.1864245,-0.18569405,-0.187516,6.331749687854781e-4
2020-03-30,Chad,-0.185082,-0.184346,-0.1874731,8.980628430545318e-4
2020-03-30,Chile,1.67461,1.6762305000000002,1.673538,8.345055039304605e-4
2020-03-30,China,0.269032,0.26942635000000004,0.26714,8.332003024806729e-4
2020-03-30,Colombia,-0.187912,-0.18531995,-0.188606,0.0011832150840110714
2020-03-30,Comoros,-0.1868865,-0.18661075,-0.187248,3.480436300538369e-4
2020-03-30,Costa Rica,-0.18565399999999999,-0.18534230000000002,-0.186503,4.123782891680801e-4
2020-03-30,Croatia,-0.186561,-0.1856716,-0.187142,5.477824786214977e-4
2020-03-30,Cuba,-0.1863125,-0.18515075000000003,-0.1882087,0.0011143543231368267
2020-03-30,Cyprus,-0.188203,-0.18499485,-0.188499,0.001184300783781792
2020-03-30,Czechia,-0.186021,-0.184536,-0.18761,0.0010014601293713854
2020-03-30,Democratic Republic of the Congo,-0.184866,-0.18441079999999999,-0.18644339999999998,7.589114446541624e-4
2020-03-30,Denmark,-0.1851445,-0.184697,-0.1871671,8.46152980341233e-4
2020-03-30,Djibouti,-0.187975,-0.1836807,-0.18838015,0.001408850191799089
2020-03-30,Dominica,-0.186052,-0.18560805,-0.18713269999999999,5.03557504661834e-4
2020-03-30,Dominican Republic,-0.186155,-0.18541029999999997,-0.18713454999999998,6.372890177386754e-4
2020-03-30,Ecuador,0.793811,0.79566035,0.7926755999999999,9.034478768358208e-4
2020-03-30,Egypt,-0.186169,-0.1844546,-0.1865045,6.073499203986694e-4
2020-03-30,El Salvador,-0.1855965,-0.185018,-0.18633705,4.398260006834444e-4
2020-03-30,Eritrea,-0.1853745,-0.1849869,-0.1862551,4.326391664130002e-4
2020-03-30,Estonia,-0.186541,-0.18605080000000002,-0.18668315,4.0961899889334466e-4
2020-03-30,Eswatini,-0.184422,-0.1840239,-0.18601625,6.480599545270901e-4
2020-03-30,Ethiopia,-0.18501450000000003,-0.18485185,-0.186109,4.944920090976226e-4
2020-03-30,European Union,-0.1856815,-0.18511960000000002,-0.187133,6.559071645410195e-4
2020-03-30,Fiji,-0.18574049999999998,-0.18519755,-0.18702205,5.276858292865409e-4
2020-03-30,Finland,1.67368,1.67536,1.67333,8.997753962986889e-4
2020-03-30,France,-0.185648,-0.18481750000000002,-0.186344,5.684235675304641e-4
2020-03-30,Gabon,-0.185816,-0.185387,-0.18609905,3.583690454081752e-4
2020-03-30,Gambia,-0.186504,-0.1849256,-0.187377,7.907553476856693e-4
2020-03-30,Georgia,-0.185704,-0.18524590000000002,-0.18648,5.28935381208078e-4
2020-03-30,Germany,-0.08315485,-0.082377715,-0.08388144,6.035780093170044e-4
2020-03-30,Ghana,-0.185634,-0.18436590000000003,-0.186909,8.238841019881195e-4
2020-03-30,Greece,-0.1863255,-0.184769,-0.187169,8.327048710561869e-4
2020-03-30,Guatemala,-0.186884,-0.18534699999999998,-0.188752,0.001103007794890395
2020-03-30,Guinea,-0.185096,-0.1847395,-0.1865951,5.454330055183423e-4
2020-03-30,Guyana,-0.18778,-0.184454,-0.188051,0.0011105209977347456
2020-03-30,Haiti,-0.1865135,-0.1852239,-0.18706105,6.055773350411486e-4
2020-03-30,Honduras,-0.184874,-0.18414075,-0.186695,8.132659533493292e-4
2020-03-30,Hong Kong,-0.18659599999999998,-0.18539940000000002,-0.1870221,6.038659547631853e-4
2020-03-30,Hungary,-0.18560149999999997,-0.18491335,-0.186014,4.143254565372929e-4
2020-03-30,Iceland,-0.18515,-0.18428535,-0.18601835,5.789686032150376e-4
2020-03-30,India,0.03263955,0.037249975,0.032254414999999995,0.0015803722392068195
2020-03-30,Indonesia,-0.186248,-0.184901,-0.186731,6.228519156847634e-4
2020-03-30,Iran,-0.18529400000000001,-0.184617,-0.18692025,8.206812931376069e-4
2020-03-30,Iraq,-0.1844825,-0.1834587,-0.18616950000000002,8.36809812861323e-4
2020-03-30,Ireland,1.67661,1.67702,1.67576,5.163600280535165e-4
2020-03-30,Israel,-0.186176,-0.1848998,-0.186928,5.282706636850808e-4
2020-03-30,Italy,-0.185461,-0.184757,-0.1860901,4.17179279473232e-4
2020-03-30,Ivory Coast,-0.18525750000000002,-0.18419185,-0.1870535,8.267291888053829e-4
2020-03-30,Jamaica,-0.18614,-0.18560955,-0.186501,3.952744615373079e-4
2020-03-30,Japan,0.08768555,0.08797665999999998,0.0842319,0.001108846634973551
2020-03-30,Jordan,-0.185949,-0.18549,-0.18686105,4.757737338887007e-4
2020-03-30,Kazakhstan,-0.185994,-0.18555215,-0.18699445,6.386088008280082e-4
2020-03-30,Kenya,-0.186983,-0.183972,-0.18740210000000002,0.0010892464388075303
2020-03-30,Kiribati,-0.1855,-0.18431265000000002,-0.186509,6.230107468740419e-4
2020-03-30,Kosovo,-0.185832,-0.18521664999999998,-0.1881299,7.893645165257139e-4
2020-03-30,Kuwait,1.675435,1.67655,1.6732179999999999,0.0010381777268277435
2020-03-30,Kyrgyzstan,-0.18574049999999998,-0.1850935,-0.18681920000000002,6.640162218139565e-4
2020-03-30,Laos,-0.185369,-0.18456995,-0.186022,5.519676440473552e-4
2020-03-30,Latvia,-0.186415,-0.18524285,-0.18735605,5.538137133302871e-4
2020-03-30,Lebanon,-0.185707,-0.185235,-0.1874442,6.677909011202882e-4
2020-03-30,Lesotho,-0.18415949999999998,-0.18396695,-0.1862708,8.012953146957641e-4
2020-03-30,Liberia,-0.186758,-0.184018,-0.187079,9.299763679557353e-4
2020-03-30,Libya,-0.185764,-0.18559045000000002,-0.186348,3.767904451733552e-4
2020-03-30,Lithuania,-0.185051,-0.18359845000000002,-0.186389,7.790951348666805e-4
2020-03-30,Madagascar,-0.18633450000000001,-0.18529295,-0.18745540000000002,7.059685627057497e-4
2020-03-30,Malawi,-0.185624,-0.18473595,-0.186633,5.853755552863616e-4
2020-03-30,Malaysia,1.67625,1.6784409999999998,1.6737885,0.0013174530185704365
2020-03-30,Mali,-0.18609,-0.18592475,-0.18677354999999998,4.932482204338433e-4
2020-03-30,Mauritania,-0.1844245,-0.182967,-0.18483475000000002,6.884133657178639e-4
2020-03-30,Mauritius,-0.1856605,-0.1850539,-0.18613605,5.110328543148897e-4
2020-03-30,Mexico,-0.187335,-0.184958,-0.18775975,9.056010745579976e-4
2020-03-30,Moldova,-0.186534,-0.1857773,-0.187385,6.349163441777278e-4
2020-03-30,Monaco,-0.18599749999999998,-0.18419424999999998,-0.1867498,6.796387327047211e-4
2020-03-30,Mongolia,-0.1874635,-0.18606795,-0.188184,7.441505823406945e-4
2020-03-30,Morocco,-0.18658950000000002,-0.18310179999999998,-0.18789105,0.0011823856722485253
2020-03-30,Mozambique,-0.1855505,-0.18481595,-0.18645505,6.60509453998998e-4
2020-03-30,Myanmar,-0.185581,-0.18460234999999997,-0.187245,7.02636531702529e-4
2020-03-30,Namibia,1.67493,1.6770005,1.67356,0.0010267237400933022
2020-03-30,Nepal,-0.18546849999999998,-0.18482179999999998,-0.18669705,5.609459414891808e-4
2020-03-30,Netherlands,-0.18541449999999998,-0.184938,-0.1867099,5.729770166892698e-4
2020-03-30,New Zealand,-0.185634,-0.1849779,-0.18576310000000001,3.8170271571336383e-4
2020-03-30,Nicaragua,-0.183558,-0.1831389,-0.186758,0.0013345887110057018
2020-03-30,Niger,-0.186644,-0.1840832,-0.1873691,9.075208551875002e-4
2020-03-30,Nigeria,-0.186169,-0.18448255000000002,-0.18726954999999998,8.563061104312551e-4
2020-03-30,Norway,-0.186166,-0.18521,-0.18680945,5.354901249121649e-4
2020-03-30,Oman,-0.186491,-0.18588955000000001,-0.187126,6.051818580368983e-4
2020-03-30,Pakistan,-0.18663049999999998,-0.1855161,-0.1871221,5.572995950983118e-4
2020-03-30,Palestine,-0.18666,-0.1855591,-0.18700635,4.902409354715605e-4
2020-03-30,Panama,-0.1861065,-0.18567065,-0.18768005000000001,6.343132547935349e-4
2020-03-30,Papua New Guinea,-0.186386,-0.18494095,-0.18658805,5.985932636927561e-4
2020-03-30,Paraguay,-0.1873645,-0.18574064999999998,-0.1877373,7.261013573507605e-4
2020-03-30,Peru,-0.187407,-0.18413169999999998,-0.18798115,0.0011393981332303348
2020-03-30,Philippines,-0.186235,-0.18577965,-0.18680835,4.850557763447552e-4
2020-03-30,Poland,-0.18474649999999998,-0.18417605,-0.187375,8.505459463144714e-4
2020-03-30,Portugal,-0.18687,-0.18430985000000003,-0.187629,9.171088683826838e-4
2020-03-30,Qatar,-0.18747950000000002,-0.18480485,-0.1877861,9.398524168125928e-4
2020-03-30,Republic of the Congo,-0.186302,-0.184801,-0.1873439,6.87341949315055e-4
2020-03-30,Romania,-0.18535849999999998,-0.184906,-0.18599505,4.665369767249212e-4
